id,question1,question2,is_duplicate
238777,What is your opinion about the “new” World Cup with 48 teams?,Do you think 48 teams for the World Cup are good for football?,1
271435,"What was the significance of the battle of Somme, and how did this battle compare and contrast to the Battle of Calabria?","What was the significance of the battle of Somme, and how did this battle compare and contrast to the Battle of Rutterdam?",1
399017,Do female Quorans get more followers and upvotes than male Quorans?,Why do generally girls have more followers in Quora than boys have?,1
74086,"I'm 12 and I already got my wisdom teeth, I know because I got a full OPG done and went to a dentist. Is this uncommon and what does it mean?",I am civil engineer living in Jeddah.i need to earn some more to manage my family.Im technically sound in core subject .what are best ways to earn?,0
286501,I'm thinking about enroll my daughter to kindergarten directly at age 4 without playgroup stage. is it still normal?,Is there any iOS emulator for PC that lets me download any app?,0
304198,Why is the drum an important Apache tribe symbol? What does it mean?,Why is the deer track an important Apache tribe symbol? What does it mean?,0
289023,"Can I say, Their uncle hinted on pleasant surprise if they behaved themselves?","Can I say, Their uncle hinted on a pleasant surprise if they behaved themselves?",1
248706,What would be alternative to MBA for undergraduate with degree bachelor of management?,"Why is Costa Rica called ""Rich Coast"" in some parts of the world?",0
274474,If my Facebook account is deactivated.Can some one get information about me by just only messeges he have in converstaion?,Is deactivating my Facebook account a good way to get over my ex boyfriend?,0
213862,Why do people use Quora instead of Google to find answers to questions?,Why do people ask questions here in Quora instead of just googling?,1
362295,How can changing 500 and 1000 rupee notes end the black money in India?,"By scrapping the 500 and 1000 rupee notes, how is RBI planning to fight against black money?",1
318967,"Both my parents are from Norway, but I learned English fluently when I was 5/6 years old. Am I bilingual?",I speak good English with my countrymen but when I am with people from English speaking countries I mess up. How do I cure this?,0
99477,How do I integrate [math] \displaystyle \int_{1}^{2017}\bigg[{2x^2+\ln x^e+\dfrac{1}{e^{2x}}}\bigg]dx[/math],How do I integrate [math]\dfrac{x^2-1}{(x^2+1) \sqrt {x^3+x^2+x}}[/math] with respect to [math]x?[/math],0
319272,Should we pay taxes in the USA if we offer web design services but none of us live in the USA?,"Would buying a property in USA gives residence in US? If yes, Kids pay US citizen University fees? Allow a driving licence? Allowed to work in USA?",0
134155,"What is the Arizona bark scorpion, and how do animal species in the Sonoran Desert compare to species in the Arabian Desert?","What is the Arizona bark scorpion, and how do animal species in the Sonoran Desert compare to species in the Patagonian Desert?",0
201472,What is the best working way to remove hatred/Resentment from my heart against those who wrong me?,Can you check my site and tell me the best Payment gateway company that fit my business model? I think my app work as a payment center. chipn.info,0
312862,What are the best sites to buy Custom and Branded T-Shirts in India?,What is the best website to buy customized T-shirts in India?,0
50350,How many days would require to learn php having no previous knowledge of any coding language if studied 15 hours a day?,How many hours would it take to learn to code at an employable level?,0
196587,"I want to write a screenplay, but don't know how to start. What do you suggest?","I want to write a screenplay, but I'm a very busy single mom. How do I get started?",1
51742,Her fiance passed away and I fell in love with her while supporting her. What should I do?,I am in love with my Ex-Girlfriend's best friend. What should I do to impress her and make her my GF?,0
326904,What are some things new employees should know going into their first day at Access National?,What are some things new employees should know going into their first day at Amazon?,0
138467,Is there any devices which can convert single phase supply to three phase supply?,Can a single-phase supply be converted to a triple-phase supply and vice versa using a transformer?,0
255324,Why is Richard Feynman considered one of the greatest physicists ever?,Why is Einstein considered one of the best physicists when relativity is one of the least important and easiest fields in physics?,0
116548,My question was marked as needing improvement! What does it mean? How do you mark other questions for improvement?,What should I do if my question is being marked instantly as needing improvement but I don't know why?,1
58153,"How can I lower my body fat, while gaining lean muscles at the same time?",What is the most reliable way to measure body fat percentage?,0
245433,What do the practicing Sikhs think about the Hindutva political ideology of the right-wing Hindu nationalists?,What do the practicing Jains think about the Hindutva political ideology of the right-wing Hindu nationalists?,0
44802,Who is Zoya from Shaka Laka Boom Boom? What Happens after Sanju goes back to his house  from Jadoo High?,Does the Mountain die from poisoning or is his life saved in Game of Thrones?,0
296526,"I'm dating a guy whom I like a lot, but he doesn't talk about his feelings at all. Does he like me or am I in delusion?","I was raised with high morals and I am in love with a guy from IIT. He kissed me many times, but he says that he doesn't love me. I am in deeply love with him, and it hurts when he says that he doesn't feel the same and has someone else. Why did he do this?",0
12795,How true is it that the Earth is the only planet having life in the entire universe?,"Despite being extremely unlikely, is there a possibility that Earth is the only planet in the Universe with life?",1
213887,What are some tips on making it through the job interview process at Red Robin Gourmet Burger?,Did any western country significantly help Israel in the 1948 war of independence?,0
337984,"What is the difference between two-stroke, four-stroke and six-stroke engines?",What is the difference between a two-stroke and a six-stroke engine?,0
90860,What are the disadvantages of non-governmental organizations?,What is the history of non-governmental organizations (NGOs)?,0
61966,What are some mind-blowing Smartphone cases that exist that most people don't know about?,What are some mind-blowing Mobile cases that exist that most people don't know about?,1
341745,Which one is grammatically correct: pick up someone at the airport or from the airport?,"Is saying ""See you in one hour's time"" grammatically correct?",0
125300,How does the HP OfficeJet 4620 Airprint compare to the HP LaserJet Enterprise M606x?,How does the HP OfficeJet 4620 Airprint compare to the HP LaserJet Enterprise M604n?,0
20435,"How do the OBCs, SCs and the STs feel about the reservation system in India?",What do the SC/ST/OBC people feel about the caste based reservation system in India?,1
222473,What is the marks I must obtain to get a mbbs seat in IQ city durgapur medical college. I belong to sc category?,Should we set up our beauty business as an LTD or LLP in the UK?,0
129404,How much did Apple's Lightning Connector for iOS devices cost to develop?,Is it possible to port iOS to any device besides Apple? If so which devices have the best chance,0
315528,"I have started walking 3 km in the evening but am unable to run. Will I lose weight, and when?",Does walking a 3 KM distance and running a 3 KM distance have the same benefits for health?,0
363435,If I had bought $1000 worth of Apple shares in 1995 how much would they have been worth today?,What would $1000 of Apple's stock bought at the release of the Forrest Gump film be worth today?,0
297113,What is the Briggs Myers test? What does the test measure and how should a person prepare to take it?,What is the Myers Briggs test? What does it measure and how should one prepare to take it?,1
364911,I would like to experience an SMS chatbot. Has anyone used or seen good ones?,I am creating an app like Instagram. Would using Parse be a good idea or are there any other easier alternatives to use?,0
75362,I developed an algorithm that makes 13% per day. What's next?,"How do I earn $30,000 in the stock Market with only $1000 in 12 months? Can it be done?",0
138472,"What, if any, are the historical equivalents to the Khizr Khan speech are there, especially in terms of an unforeseeable events impacting voters?",What historical figure (if any) is thought to be the supreme master of unarmed combat? Are there multiple contenders?,0
39757,Why do credit cards with a smart chip still have a magnetic strip on the back of them?,How can credit cards be used for person to person payments? How does the processing model work for crediting the funds to the credit card back?,0
170883,How can I register my email ID and phone number in an Aadhar card - UID online?,How can I link my mobile no. and email address to an existing Aadhar card number?,0
259608,What are the safety precautions on handling shotguns proposed by the NRA in New Hampshire?,What are the safety precautions on handling shotguns proposed by the NRA in Kentucky?,1
153619,What trivia (and/or little-known facts) do you find interesting about Spain?,What trivia (and/or little-known facts) do you find interesting about the Netherlands?,0
947,Is it true that the cost of living in SV and the Bay Area is so high that new grads making 150k+ have a hard time finding affordable housing?,Does Amazon.com reduce the cost of living in high-cost-of-living areas like Silicon Valley?,0
60306,How do I create a Facebook like newsfeed that updates itself using Flask framework? If you know of any tutorials please link them.?,What is the easiest way to build an application using internet of things?,0
342890,Do any atheists speak to their dead relatives or loved ones when visiting their graves?,"Atheism: Can those, who believe there is a spirit that exists beyond the body, be considered atheists?",0
352534,Why might some people who are highly attractive feel life is difficult because of their beauty? Doesn’t being beautiful make life easier?,Why would some people never change their behavior even when they lost everything beautiful they had in their life because of it?,0
118226,Where can I find the overall histogram of all images in Google Images database?,"Has the Right to Information act, 2005 (RTI ACT, 2005) been the most important factor in India's development since its inception?",0
383144,"What are some of the best cloud based applications for moving, retrieving and transforming social data?",How can I learn a cloud-based recruitment application on my own?,0
316138,Which of the triggers are integrated with middle tier appications?,"Which are the actively growing Tier II, Tier III cities in India?",0
26581,What is the significance of the continuum renormalization group?,"Quantum Field Theory: Is it worthwhile to make great effort to study renormalization in detail? It seems that everything is set up, and we only need to borrow some results from it when doing research.",0
209270,I want to have six pack abs in 3 months. How much work do I need to do and what do I need to eat/drink?,Six pack abs schedule : How do I make a daily schedule at gym to make 6 pack abs in 3 months? What exercise I should do daily?,0
247658,Which has more value in eye of prospective recruiter while rectruiting a candidate from another country- research paper or side project or a blog?,"In the Statement of Purpose (SOP) for a PhD program, along with some other successful Research Projects or Papers, is it a good idea to mention a Research Project in which I didn't accomplish what I was looking for?",0
194954,Can we see Kevin Pietersen playing for Indian cricket team in future?,I am 26 years old and I want to play for Indian cricket team?,0
295795,What are some good online mock test series for SSC CGL Tier 2 2016?,Where can I practice online for SSC CGL 2016 mock tests? Are these test series paid?,1
356856,What are the possible ways to create a wireless remote controlled car from scratch for my Science project?,I'm a civil engineering graduate from India. I want to settle abroad. What are the various possible ways for that?,0
158883,"I want to sell sonic toothbrush subscription at 3.99$ a month, I replace it if it breaks and supply brush heads too. Will you buy it?",I want to start a business where I will be selling computer peripherals. Do you think it will be a good business? Which peripherals should I look at?,0
298818,"Since psychopaths don't feel fear and don't mind pain, wouldn't any means of torture or execution against them fail to qualify as ""cruel punishment""?","Is it scary to have penetrative sex? I have not been able to do it as I get scared and feel pain while he tries to penetrate, and I ask him to stop. Is anything wrong with me?",0
80924,How exactly does banning Rs 500 and Rs 1000 notes curb the problem of black money?,How can discontinuing 500 and 1000 rupee will help to control black money?,1
230261,How late have you ever gotten behind on your car payment? Did the lender work with you?,Have you ever romantically pursued someone you work with? How did it work out and how did you do it?,0
343123,How do the tourist attractions on the Scandinavian Highlands compare to attractions in Hungary?,How do the tourist attractions on the Scandinavian Highlands compare to attractions in Slovenia?,0
190655,What is [math]\displaystyle\lim_{x\to 0}\frac{x-\tan x }{x-\sin x }[/math]?,What is the value of [math]\lim_{x \to \infty} \frac{\sin(x)}{x}[/math]?,0
170465,What is the difference between a front-end developer and back-end developer?,What is difference between frontend and backend in web developing?,1
157843,How long will Yahoo keep your e-mail account active if you haven't used it for four months?,"How can you login to Facebook if it does not accept your password, and attempts to reset it just to tell you to look for an e-mail or SMS text that never arrives(and you've verified both work correctly)?",0
217745,What is your personal review over Bengaluru Mass Molestation incident?,What is your opinion on ‘Bengaluru Mass Molestation’ incident that happened on 2017 New Year’s Eve?,0
323383,How can I write a program that input five words then display it on the screen?,How can I show the iPhone screen display on a projector or monitor?,0
10325,Why is Star Sports not broadcasting the Rio Paralympics games?,Why didn't Sports Stars come forward to support the victims in Vysag?,0
291752,Have you ever caught someone talking abt you in some other language?,Have you ever caught someone talking about you in another language?,1
114991,What is your biggest secret you don't want anybody to know? (you could answer it anonymously),Is it unfair that anonymous answers don't contribute to stats on your profile?,0
384780,Until which rank is it possible to get admission in AIIMS Rishikesh?,My AIIMS 2016 rank is 1068(UR). Which AIIMS will I get an admission to?,0
359945,What if Karna knew that the Pandavas were his brothers long before the Kuru Princes arrived at Hastinapur after their training?,What would happened if karna don't know that Pandavas were his broyhers?,1
328213,How can I apply passport with my second time issued duplicate 10 class marks memo?,Passports: How can I know the status of my UAE visa with just the passport number?,0
295268,"If you had to sacrifice the life of one innocent person to save those of many, would you do it?","Thought Experiments: If you could only save one person, would you save the Christian man or the atheist man?",0
141136,"After demonetization, which could be next step that needs to be taken by Indian Government to prevent black money and corruption?",What will be the next step taken by MODI to combat black-money/ terrorism/ corruption?,1
158278,"Where can I sell Rs 1 note (1991), signed by Montek Singh Ahluwalia with serial number ending with 786 online legally?",What is your review of Montek Singh Ahluwalia (Indian economist )?,0
290308,NYU: How much financial aid/ scholarship does NYU provide international undergrad students?,Does the Indian government provide any kind of financial aid or grants for prospective undergrad students for studying abroad (USA)?,0
143287,Why are Bollywood movies not approaching Indian tech companies which offer graphical designing and special effects services to Hollywood movies?,"Why don't Indian or Bollywood movies win Oscar/s? Will they ever be able to tackle Hollywood movies in content, quality or creativity?",0
47097,"What should I do to resolve the Oracle installation error ""SID already exists""?",Which Oracle version should I install to my computer for learning PL/SQL? Is enough the Express Edition?,0
151896,What is the form number and the procedure for an Indian resident (not NRI) to obtain tax residency certificate (TRC)?,What are the tax rates for an Indian resident for any foreign income?,0
14080,"Stomach flu? (diarreah, stomach pain, ear and tooth aches, headaches, left kidney kinda hurts, chills sometimes, tonsils a little swollen)",My side (and sometimes stomach) hurts sometimes should I go get this checked?,0
380838,I am in college and I have no money how do I invest and how can I make money?,"I confessed my feelings to a guy who has Asperger, how long will it take for him to respond?",0
98666,What should I prepare to attend Graduate Engineer Trainee (GETs) interview for EEE stream?,Is SCTW will help me to get into oil and drilling jobs as a graduate engineer trainee?,0
369282,Where can I hire very experienced plastering contractors in Boston?,Where can I hire very efficient commercial and residential plastering contractors in Boston?,0
10861,How can I become a better problem solver? What mindset should I cultivate?,"How do I become a better thinker, innovator and a problem solver?",1
147601,What should a teenager keep in mind when writing a male/female character?,What should a male writer keep in mind when writing a female character?,0
123814,How are Boeing aircraft different from those of Airbus from a designer's point of view?,What standard attributes distinguish a Boeing aircraft from an Airbus?,1
62491,What are some tips and good advice for ordering on-demand car services like Uber at Bob Hope Airport?,What are some tips and good advice for ordering on-demand car services like Uber at Airports in the United States?,0
309365,How do Native American tribes commemorate death? What ceremonies do the Comanche Tribe practice?,How do Native American tribes commemorate death? What ceremonies do the Creek Tribe practice?,0
310446,What universities does First Midwest Bank recruit new grads from? What majors are they looking for?,What universities does First Financial Bank recruit new grads from? What majors are they looking for?,0
102538,Is there any app through which we can download song lyrics permanently?,Is there any Android app through which I can download a song with lyrics?,0
238023,"What's the line between middle class, upper middle class, and upper class in Britain?","What's the line between middle class, upper middle class, and upper class in America?",0
374635,What are the rules and regulations to start a Prop Trading Firm in India? Can the firm take money from people by paying them reasonable interest?,"Has anyone in India been part of starting a hedge fund, prop trading firm, or investment company? How was the experience?",0
319727,How can I see my mutual friends on Instagram with another person?,"Dating and Relationships: If a girl likes me, but she blocked me on Facebook, MSN, and refused to reply to my texts, what does it mean?",0
107613,My boyfriend inquires about me a lot saying I was wd some1 else when im not he even calls my friends asking where im?,Why do I feel anxious when im not with my friends to the point where it's crippling my life?,0
349156,"Is Rau's IAS Study Circle a good institute for IAS preparation? Also what about its Bangalore branch, is that equally good?","Is Rau's IAS study circle good institute for IAS preparation? Also what about it's Jaipur Branch, is that equally good?",0
311580,How can I use two WhatsApp accounts with the same number on different devices?,"Mobile Applications: How can I login to my WhatsApp account on my new phone, with the same number?",0
5368,"What were the major effects of the cambodia earthquake, and how do these effects compare to the Andreanof Islands earthquake in 1957?","What were the major effects of the cambodia earthquake, and how do these effects compare to the Arica earthquake in 1868?",1
89221,Would Donald Trump be happy living in the White House considering it is a step down from his luxurious life and has so much security and rules?,"In a hypothetical race between Donald Trump and Bernie Sanders, who would seriously consider Michael Bloomberg?",0
69270,What is the simplest way to find the n-factor of any complex compound?,How will you prepare 125 mL of 5 N solution of a compound with a molecular weight of 270 and valency of 3?,0
277943,What advice Pakistanis living in Pakistan will give to overseas Pakistanis?,What advice would you give to Pakistani’s living in Pakistan?,0
389994,What can happen to a Nissan Maxima if over fill with engine oil?,"When a jet engine is hot just after shutdown, what happens to the oil tank level?",0
64316,What does it feel like for a woman to have a penis inside her compared to having fingers inside her?,What does it feel like for a woman to have a penis inside her?,1
13278,When is surge pricing on Uber generally in effect in Manhattan and how high does it go?,"When is surge pricing on Uber generally in effect in Portland, OR and how high does it go?",0
115060,"What is the difference between voltage, potential difference and current?",What is the difference between potential difference and current?,0
106918,Has any country other than India ever had Demonetization of their currency notes?,What do you think of the decision by the Indian Government to demonetize 500 and 1000 rupee notes?,0
302600,Is there a Drug and Alcohol Rehab Center in Southeast Fairbanks County AK?,Is there a Drug and Alcohol Rehab Center in Yakutat County AK?,0
339763,"If Karna was killed by unethical means, how did Mahabharata Yuddham (Mahabharata War) become ""Dharma Yuddham"" (Righteous War)?",Why is Mahabharata a war against Adharma even if it was won by unfair methods?,0
167257,"What really happened at MG Road, Bangalore on New Year’s Eve 2017?",What exactly happened in Bangalore on the midnight of new year eve?,1
279607,What does it feel like to grow up without a mother figure in the family?,What does it feel like to grow up without a father figure in the family?,0
145015,"What is a suitable solar panel installation provider near Ridgecrest, California CA?","Which is a suitable solar panel installation provider near Kingsburg, California CA?",0
39180,"I have scored 215 in NEET 2016, I am SC candidate can i get admission to any private college?","I have scored 138 in NEET 2016, I am SC candidate, what can be my rank or can i get admission to any private college?",0
337317,Is it right to say that John von Neumann is the greatest genius of the last few centuries?,Genius and Geniuses: Did any other person have as quick and sharp a mind as John Von Neumann?,0
342313,What will be the place of lower castes if India becomes a Hindu Nation?,Will india become caste free country if it becomes a complete hindu nation?,0
297345,How much money I can withdraw from an SBI ATM with an SBI card?,How much it would charge if I withdraw money from ATM in UK using Indian HDFC Debit card?,0
53365,"My IoT startup has a prototype ready, first investors will invest into beta version. Wich % of equity should I give to the CTO?",Kickstarter Projects: Should I post my project before or after I have a beta version ready?,0
18968,If you were given a chance to be one of the superheroes then who would it be and why?,"If you were given powers to be a superhero, who would you choose to be and why?",1
68608,Who are the most imposing or intimidating figures in classical music today?,Who are some of the most prolific contemporary classical composers still writing today?,0
289478,What are the opportunities after qualifying for GATE from ECE?,What are the forms that I can fill after qualifying GATE as an electrical engineer?,0
174660,Don't you think Modi will repeal decision to ban 500 and 1000 notes as it will cause high inconvenience?,What are your views on the ban of Rs 500 and Rs 1000 notes by the Indian Government? Pros cons?,1
64018,How can I prove if f monotone function on an interval then f is measurable on interval?,How do you prove if f is monotone function on an interval then f is measurable on an interval?,1
255040,How can we view real time variable values in Altera DE0 nano board?,How do I view integer (long) variable's value in hex (hexadecimal) in variables window while debugging in PyCharm?,0
146607,How widely accepted are credit cards at small businesses and restaurants in Iceland?,How widely accepted are credit cards at small businesses and restaurants in Australia?,0
202978,How is the life of assistants in mea selected through SSC CGL?,How is the life of assistants in Railways selected through SSC CGL?,0
238350,What are some funniest South Indian movie titles (translated in Hindi)?,What are some of the silliest and funniest dialogues in Hindi movies?,0
219122,How does the HP OfficeJet 4620 Airprint compare to the HP LaserJet Enterprise M506n?,How does the HP OfficeJet 4620 Airprint compare to the HP LaserJet Pro M402dw?,0
61372,"Which of these is better for an MBA- IIFT-Delhi, MICA (Mudra Institute) or IMT-Gaziabad?",What is the background of people who are admitted in MICA (Mudra Institute)?,0
158213,Are Jace and Clary from the Mortal Instruments series really brother and sister?,How do brothers feel about their sisters when they menstruate?,0
287947,"How is Bolivia's geographical location unique in the region, and how does its geography compare to Uruguay's?","How is Bolivia's geographical location unique in the region, and how does its geography compare to Honduras'?",0
136757,"My friend comes over alot and my gf lives with me and she does not really cover her body, what should I do?",My lesbian friend told me that she loves me. I'm a straight girl and I really don't want to hurt her feelings. What should I do?,0
190559,What is the academic pressure and workload at Oakland University like?,What is the academic pressure and workload at the University of Richmond like?,0
235539,What are some tips on making it through the job interview process at Oxford Industries?,What are some tips on making it through the job interview process at MSC Industrial?,0
108035,What are the most exciting places to see in Greece as a tourist? Why?,What are the most exciting places to see in Italy as a tourist? Why?,0
151738,How will the scrapping of Rs 500 and Rs 1000 notes help in reducing black money and corruption?,Will the demonetization of the Rs 500/1000 notes in India actually help to curb black money? Or do the rich store their untaxed cash?,1
258493,I had my period July 29 through August 6 and today (August 28) I'm bleeding. Is this considered twice the month of August? Could I be pregnant?,What is Advantage Of Refrigeration Night Covers For Retail Stores?,0
54826,Which is a suitable inpatient drug and alcohol rehab center near Clayton County GA?,Which is a suitable inpatient drug and alcohol rehab center near White County GA?,0
399603,Why was the Clinton Foundation never mentioned during the DNC?,"If Hillary Clinton did nothing wrong, why does the Clinton Foundation have to refile 5 years of tax returns after the book ""Clinton Cash"" disclosed unreported donations?",0
337301,What state government jobs in West Bengal recruit mechanical engineering graduates?,"Can anyone provide me all the websites which I can refer to for government job notifications, I m an engineering graduate in Mechanical?",0
178732,Who are some lesser known important historical figures of Palestine and what should people know about them?,Who are some lesser known important historical figures of Oman and what should people know about them?,0
289760,Which is the nearest Metro station near Old Delhi Railway station?,"Which is the nearest railway station for/to Santacruz, if my train comes from New Delhi?",0
35939,I am considering internal transfer in Amazon from Seattle to Bay area office. How does this work out in terms of cost of living in bay area?,How does living in Chicago compare with living in the Bay Area?,0
317657,What should I do if my boyfriend works with the girl he cheated on me with?,My boyfriend cheated on me but he says he has changed.What should I do?,0
107151,What are the best books on data structures for campus placement preparation?,Which is the best English book to prepare for campus placements?,0
26532,What happens with the crores of donation money which people give in temples?,What happens to large number of gold and money donated at Indian temples? To whom does that money and gold belongs? How are they utilised?,1
8556,Is West Bengal’s BJP president right in trading barbs against Ms. Mamta Banerjee?,"I've heard UPES, Dehradun provides an M.Tech programme in chemical engineering. . How's the college. What are my options after completing the course?",0
166486,Have any gravitational anomalies been experienced yet on earth like it has been shown in Interstellar movie?,Robert Frost: Have any gravitational anomalies been experienced yet on earth like it has been shown in Interstellar movie?,1
219560,Could the new technology turning CO2 into ethanol be used on Mars to produce single-cell proteins as a source of food?,What is the common scientific opinion about Elon Musk's plan to nuke Mars' poles to accelerate the creation of an atmosphere?,0
279798,Will India still able to win gold medal at Rio Olympics even after 4 days and no medal?,Will India still able to win gold medal at Rio Olympics even after 7 days?,1
231064,Is Michael Phelps genetically predisposed to being good at swimming? How so?,Why is Michael Phelps good at swimming? What features make him specific to the sport?,1
243900,"If a shooter walks into a school and I disarm him and proceed to kill him, will I be charged with any penalties?",A mother is shot in the arm by her two-year-old son. Why wasn't she charged with negligence for allowing him access to an unsecured weapon?,0
320000,"Which credit union, operating in San Francisco, has the best online interface and functionality?",What is the most technologically advanced credit union in San Francisco?,0
388568,What could happen if I take two Tylenol 3 pills every 4 hours a day?,How much Tylenol can you take in a day? What are the side effects?,0
332888,What are some good books on Quantum Field Theory for advanced undergraduates?,What books on Quantum Field theory are suitable for advanced undergraduates?,1
390331,How do the tourist attractions on the Scandinavian Highlands compare to attractions in Greece?,How do the tourist attractions on the Scandinavian Highlands compare to attractions in Monaco?,0
278804,"What's the difference between conservative, moderate, and liberal in the USA?",What is the difference between a liberal and a conservative in the USA?,0
291790,"Has anybody faced an issue with the docker import saying ""HTTP Error: statusCode=500 ApplyLayer exit status 1 stdout:  stderr: write /some/path: no space left on device""?","Why do we return 0 to the OS when we exit with no errors, but boolean functions within the code generally return 1 (true) to indicate all is fine?",0
291487,Can I get banking job in Canada? I have 3+ years of experience in banks in India. I want to work and settle in Canada or European country.,How do self cleaning ovens work? Are they a better alternative to regular ovens?,0
332808,How widely accepted are credit cards at small businesses and restaurants in Haiti?,How widely accepted are credit cards at small businesses and restaurants in São Tomé and Príncipe?,0
396019,"If you were the captain of the RMS Titanic, would you revoke the ""women and children first"" protocol for loading lifeboats?",Is it racist that the majority of the passengers on the Titanic were white?,0
309852,What is the corporate culture like at Vector Group? How is the culture different than other companies?,What is the corporate culture like at ARRIS Group? How is the culture different than other companies?,0
404043,What are the best online courses available for digital business and marketing management?,Where can I get the best digital marketing course (online & offline) in India?,1
43511,Describe a time when you anticipated potential problems and developed preventive measures?,What is a solution for a couple having the same blood group to avoid potential problems when having children?,0
364118,Why do some of the most prosperous regions of India have an adverse sex ratio for women?,Why do some of the most prosperous regions in India have an adverse sex ratio for women?,1
268816,Is it stupid to want to get dressed up every day so people can judge you on a pretty scale?,What are the key Areas of research in pharmacy practice currently?,0
103824,How long will it take to go from 21% body fat to 10% body fat?,What eating habits allow you to stay under 10% body fat (for men)?,0
257579,Why we can see more than 50% of Moon even though she is tidally locked to Earth?,How would I calculate the visible surface area of a moon caused by libration and axial tilt?,0
202994,"What are the most common traffic convictions in Arkansas, and how does the severity of the convictions differ in Alabama?","What are the most common traffic convictions in Arkansas, and how does the severity of the convictions differ in Georgia?",0
313492,How can I link my Origin account with EA Sports? Any contact number to speak?,What skills do I need to get to make an EA Origin like client?,0
140125,What are the safety precautions on handling shotguns proposed by the NRA in Minnesota?,What are the safety precautions on handling shotguns proposed by the NRA in the entire U.S. including it’s territories and possessions? 3,1
280726,I have a big fat belly. Will following exercise and dieting plan for 9-12 months will help me to make my belly flat and gain some abs?,What combination of diet and exercise tips can result in losing belly fat and building six pack abs?,0
46805,What individuals and events in history are a source of pride for Afghanistan?,What individuals and events in history are a source of pride for Germany?,0
203707,What would be the rank in Amrita Entrance Exam (AEEE) if I score 140 marks?,What would be my approx rank if I score 150\300 in Amrita entrance exam?,1
71829,What happened to the horse-drawn carriage industry when automobiles took off in the 1910s and 20s?,"What happened to the horse-drawn carriage industry when automobiles took off in the 1910s and 20s, and what became of those horses?",1
148600,"When three 5V@1A batteries are connected togather, what will be the total current and voltage?",What is the total voltage and current of the electricity that moves around inside our body?,0
85108,Can the published PCT application be updated and/or edited when used to apply for patents on national levels?,Is it possible to apply for a patent that uses components that are already patented? I wish to patent a system which involves off-the-shelf parts.,0
56184,"What hotel in Malakkappara Hill-station would be safe for unmarried couples, without the harassment of police, hotel staff, and moral police?","What hotel in Biligiri Hills Hill-station would be safe for unmarried couples, without the harassment of police, hotel staff, and moral police?",0
5693,What happens when the last Bitcoin is mined (if that is even possible)? Will there still be incentive to run the computers which were mining these bitcoins to run the public ledgers?,I have got 5 pentium 4 computers that I can run to do bitcoin mining. How much Bitcoins can I mine in a week?,0
12555,Will Google compete with a counter-offer from a candidate’s current employer?,"Will Google negotiate an offer if a competing offer has a competitive team for me, since Google does not do team placement till after I accept?",0
232033,How does Australia's cigarette plain packaging legislation breach Article III(4) of the GATT regarding National Treatment?,How did Australia become the world's only continent-sized nation?,0
42799,How does the HP OfficeJet 4620 Airprint compare to the HP LaserJet Enterprise M604dn?,How does the HP OfficeJet 4620 Airprint compare to the HP LaserJet Enterprise M606x?,1
211061,"Does a person with eyesight of power -2.5 (i.e., long sight) be eligible for a CDS test in India?",I wear spectacles of -2 & -2.5 power. Am I eligible to become a pilot in India through IAF AFCAT exam?,0
122446,What can I do to find myself more entertaining so that I can have more fun conversations?,How do I get my uninvolved parent to become an authoritative one? I need more discipline in my life so that I can learn to discipline myself.,0
31889,What is/are the most cogent epistemological model(s) accepted by the majority of western contemporary epistemologists?,"What is a good analysis of the book ""Epistemology: Who Needs It?"" by Susan Haack?",0
315691,What are some good ways to network with people from diverse backgrounds on weekends in India?,What are some good ways to network with people from diverse backgrounds on weekends in banglore?,0
328914,What effect does Donald Trump's campaign have on his other business?,What effect would Trump's campaign and utterances have on his future or even exiting business dealings?,1
281302,What are some Chinese number combinations that would be considered lucky? Why?,Is the number 8 considered lucky in any mystical way or in any religion?,0
87200,"How can one start a company like Crunchyroll, Viz Media, or Funimation?",What was the one thing you wish you knew before starting a company?,0
76109,I know the basic pragramming languages (like C and C++). What should I study next? Java or Python?,"I only know the C programming language as of yet. Which language should I study next, Java, Ruby, or Python?",1
371041,Can I use my dad's bills as address proof for a passport (I am 22)?,Is current bill and gas bill enough as proof of residence for passport?,0
75309,"Why does Israel have the highest rank of suicide in Middle East far larger than Iran, Turkey and Arabian countries? Where is the problem?",Why are depressions not formed in Arabian Sea near Middle East?,0
133552,"How come people on Quora ask questions here, when they can get them on Google and why is Quora just a question/answer site, will it expand?",Why do folks ask questions on Quora that a Google search could answer faster and more accurately?,1
163548,"What are the different student clubs at NITK, and what are the selection criteria to get into the club?",What are the different student clubs at NITK and what are the selection criteria into them?,1
236937,What are the best strategies for winning Sid Meier's Civilization V?,"If I'm new to Sid Meier's civilization, which one will I like most?",0
149857,What would happen if war were declared between India and Pakistan?,What will happen if a country try to invade/declared war on Pakistan?,1
128540,How is banning 500 and 1000 INR going to help Indian economy?,What will be the effects of demonetisation of 500 and 1000 notes on the Indian economy?,1
363931,"Realistically speaking, what would happen to the USA if Donald Trump wins Presidency in the 2016 elections?",What will happen to the economy as a whole if Donald Trump wins the presidential election?,1
296638,How will athletes kneeling during the National Anthem change laws or bring about social justice?,How specifically will Colin Kaepernick decide that things have changed to where he will return to standing for the anthem?,0
72952,What are the best books for data interpretation in bank po exam?,Which is the best book for data interpretation for bank exam?,1
